Academic Year,Aggregate Level,County Code,District Code,School Code,County Name,District Name,School Name,Reporting Category,"One-Year 
Graduate Count"
2020-21,S,19,73437,1931567,Los Angeles,Compton Unified,Centennial High,SS,154
2020-21,S,19,73437,1931567,Los Angeles,Compton Unified,Centennial High,TA,168
2020-21,S,19,73437,1931963,Los Angeles,Compton Unified,Compton High,GF,165
2020-21,S,19,73437,1931963,Los Angeles,Compton Unified,Compton High,GM,172
2020-21,S,19,73437,1931963,Los Angeles,Compton Unified,Compton High,RB,51
2020-21,S,19,73437,1931963,Los Angeles,Compton Unified,Compton High,RD,1
2020-21,S,19,73437,1931963,Los Angeles,Compton Unified,Compton High,RH,284
2020-21,S,19,73437,1931963,Los Angeles,Compton Unified,Compton High,RT,1
2020-21,S,19,73437,1931963,Los Angeles,Compton Unified,Compton High,SD,28
2020-21,S,19,73437,1931963,Los Angeles,Compton Unified,Compton High,SE,59
2020-21,S,19,73437,1931963,Los Angeles,Compton Unified,Compton High,SF,3
2020-21,S,19,73437,1931963,Los Angeles,Compton Unified,Compton High,SH,4
2020-21,S,19,73437,1931963,Los Angeles,Compton Unified,Compton High,SS,323
2020-21,S,19,73437,1931963,Los Angeles,Compton Unified,Compton High,TA,337
2020-21,S,19,73437,1932326,Los Angeles,Compton Unified,Dominguez High,GF,170
2020-21,S,19,73437,1932326,Los Angeles,Compton Unified,Dominguez High,GM,187
2020-21,S,19,73437,1932326,Los Angeles,Compton Unified,Dominguez High,RB,48
2020-21,S,19,73437,1932326,Los Angeles,Compton Unified,Dominguez High,RH,306
2020-21,S,19,73437,1932326,Los Angeles,Compton Unified,Dominguez High,RP,2
2020-21,S,19,73437,1932326,Los Angeles,Compton Unified,Dominguez High,RT,1
2020-21,S,19,73437,1932326,Los Angeles,Compton Unified,Dominguez High,SD,38
2020-21,S,19,73437,1932326,Los Angeles,Compton Unified,Dominguez High,SE,60
2020-21,S,19,73437,1932326,Los Angeles,Compton Unified,Dominguez High,SF,5
2020-21,S,19,73437,1932326,Los Angeles,Compton Unified,Dominguez High,SH,6
2020-21,S,19,73437,1932326,Los Angeles,Compton Unified,Dominguez High,SS,344
2020-21,S,19,73437,1932326,Los Angeles,Compton Unified,Dominguez High,TA,357
2020-21,S,19,73437,1995695,Los Angeles,Compton Unified,Cesar Chavez Continuation High,GF,58
2020-21,S,19,73437,1995695,Los Angeles,Compton Unified,Cesar Chavez Continuation High,GM,77
2020-21,S,19,73437,1995695,Los Angeles,Compton Unified,Cesar Chavez Continuation High,RB,29
2020-21,S,19,73437,1995695,Los Angeles,Compton Unified,Cesar Chavez Continuation High,RH,102
2020-21,S,19,73437,1995695,Los Angeles,Compton Unified,Cesar Chavez Continuation High,RP,3
2020-21,S,19,73437,1995695,Los Angeles,Compton Unified,Cesar Chavez Continuation High,RW,1
2020-21,S,19,73437,1995695,Los Angeles,Compton Unified,Cesar Chavez Continuation High,SD,8
2020-21,S,19,73437,1995695,Los Angeles,Compton Unified,Cesar Chavez Continuation High,SE,34
2020-21,S,19,73437,1995695,Los Angeles,Compton Unified,Cesar Chavez Continuation High,SF,3
2020-21,S,19,73437,1995695,Los Angeles,Compton Unified,Cesar Chavez Continuation High,SS,131
2020-21,S,19,73437,1995695,Los Angeles,Compton Unified,Cesar Chavez Continuation High,TA,135
2020-21,S,19,73437,1996057,Los Angeles,Compton Unified,Thurgood Marshall,GF,8
2020-21,S,19,73437,1996057,Los Angeles,Compton Unified,Thurgood Marshall,GM,5
2020-21,S,19,73437,1996057,Los Angeles,Compton Unified,Thurgood Marshall,RB,4
2020-21,S,19,73437,1996057,Los Angeles,Compton Unified,Thurgood Marshall,RH,9
2020-21,S,19,73437,1996057,Los Angeles,Compton Unified,Thurgood Marshall,SE,1
2020-21,S,19,73437,1996057,Los Angeles,Compton Unified,Thurgood Marshall,SH,1
2020-21,S,19,73437,1996057,Los Angeles,Compton Unified,Thurgood Marshall,SS,12
2020-21,S,19,73437,1996057,Los Angeles,Compton Unified,Thurgood Marshall,TA,13
2020-21,D,19,73445,0000000,Los Angeles,Hacienda la Puente Unified,District Office,GF,580
2020-21,D,19,73445,0000000,Los Angeles,Hacienda la Puente Unified,District Office,GM,618
2020-21,D,19,73445,0000000,Los Angeles,Hacienda la Puente Unified,District Office,RA,159
2020-21,D,19,73445,0000000,Los Angeles,Hacienda la Puente Unified,District Office,RB,7
2020-21,D,19,73445,0000000,Los Angeles,Hacienda la Puente Unified,District Office,RD,4
2020-21,D,19,73445,0000000,Los Angeles,Hacienda la Puente Unified,District Office,RF,29
2020-21,D,19,73445,0000000,Los Angeles,Hacienda la Puente Unified,District Office,RH,946
2020-21,D,19,73445,0000000,Los Angeles,Hacienda la Puente Unified,District Office,RI,2
2020-21,D,19,73445,0000000,Los Angeles,Hacienda la Puente Unified,District Office,RP,3
2020-21,D,19,73445,0000000,Los Angeles,Hacienda la Puente Unified,District Office,RT,3
2020-21,D,19,73445,0000000,Los Angeles,Hacienda la Puente Unified,District Office,RW,45
2020-21,D,19,73445,0000000,Los Angeles,Hacienda la Puente Unified,District Office,SD,109
2020-21,D,19,73445,0000000,Los Angeles,Hacienda la Puente Unified,District Office,SE,97
2020-21,D,19,73445,0000000,Los Angeles,Hacienda la Puente Unified,District Office,SF,12
2020-21,D,19,73445,0000000,Los Angeles,Hacienda la Puente Unified,District Office,SH,39
2020-21,D,19,73445,0000000,Los Angeles,Hacienda la Puente Unified,District Office,SM,3
2020-21,D,19,73445,0000000,Los Angeles,Hacienda la Puente Unified,District Office,SS,909
2020-21,D,19,73445,0000000,Los Angeles,Hacienda la Puente Unified,District Office,TA,"1,198"
2020-21,S,19,73445,1933316,Los Angeles,Hacienda la Puente Unified,Puente Hills High,GF,4
2020-21,S,19,73445,1933316,Los Angeles,Hacienda la Puente Unified,Puente Hills High,GM,4
2020-21,S,19,73445,1933316,Los Angeles,Hacienda la Puente Unified,Puente Hills High,RA,1
2020-21,S,19,73445,1933316,Los Angeles,Hacienda la Puente Unified,Puente Hills High,RH,5
2020-21,S,19,73445,1933316,Los Angeles,Hacienda la Puente Unified,Puente Hills High,RI,1
2020-21,S,19,73445,1933316,Los Angeles,Hacienda la Puente Unified,Puente Hills High,RW,1
2020-21,S,19,73445,1933316,Los Angeles,Hacienda la Puente Unified,Puente Hills High,SD,2
2020-21,S,19,73445,1933316,Los Angeles,Hacienda la Puente Unified,Puente Hills High,SE,1
2020-21,S,19,73445,1933316,Los Angeles,Hacienda la Puente Unified,Puente Hills High,SH,1
2020-21,S,19,73445,1933316,Los Angeles,Hacienda la Puente Unified,Puente Hills High,SS,7
2020-21,S,19,73445,1933316,Los Angeles,Hacienda la Puente Unified,Puente Hills High,TA,8
2020-21,S,19,73445,1934801,Los Angeles,Hacienda la Puente Unified,La Puente High,GF,111
2020-21,S,19,73445,1934801,Los Angeles,Hacienda la Puente Unified,La Puente High,GM,113
2020-21,S,19,73445,1934801,Los Angeles,Hacienda la Puente Unified,La Puente High,RA,5
2020-21,S,19,73445,1934801,Los Angeles,Hacienda la Puente Unified,La Puente High,RD,1
2020-21,S,19,73445,1934801,Los Angeles,Hacienda la Puente Unified,La Puente High,RF,3
2020-21,S,19,73445,1934801,Los Angeles,Hacienda la Puente Unified,La Puente High,RH,214
2020-21,S,19,73445,1934801,Los Angeles,Hacienda la Puente Unified,La Puente High,RW,1
2020-21,S,19,73445,1934801,Los Angeles,Hacienda la Puente Unified,La Puente High,SD,29
2020-21,S,19,73445,1934801,Los Angeles,Hacienda la Puente Unified,La Puente High,SE,16
2020-21,S,19,73445,1934801,Los Angeles,Hacienda la Puente Unified,La Puente High,SF,2
2020-21,S,19,73445,1934801,Los Angeles,Hacienda la Puente Unified,La Puente High,SH,4
2020-21,S,19,73445,1934801,Los Angeles,Hacienda la Puente Unified,La Puente High,SS,202
2020-21,S,19,73445,1934801,Los Angeles,Hacienda la Puente Unified,La Puente High,TA,224
2020-21,S,19,73445,1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,GF,194
2020-21,S,19,73445,1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,GM,204
2020-21,S,19,73445,1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,RA,27
2020-21,S,19,73445,1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,RB,3
2020-21,S,19,73445,1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,RD,1
2020-21,S,19,73445,1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,RF,4
2020-21,S,19,73445,1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,RH,340
2020-21,S,19,73445,1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,RI,1
2020-21,S,19,73445,1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,RP,1
2020-21,S,19,73445,1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,RT,2
2020-21,S,19,73445,1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,RW,19
2020-21,S,19,73445,1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,SD,31
2020-21,S,19,73445,1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,SE,21
2020-21,S,19,73445,1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,SF,4
2020-21,S,19,73445,1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,SH,6
2020-21,S,19,73445,1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,SM,3
2020-21,S,19,73445,1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,SS,292
2020-21,S,19,73445,1935246,Los Angeles,Hacienda la Puente Unified,Los Altos High,TA,398
2020-21,S,19,73445,1938935,Los Angeles,Hacienda la Puente Unified,Valley Alternative High (Continuation),GF,33
2020-21,S,19,73445,1938935,Los Angeles,Hacienda la Puente Unified,Valley Alternative High (Continuation),GM,48
2020-21,S,19,73445,1938935,Los Angeles,Hacienda la Puente Unified,Valley Alternative High (Continuation),RA,1
2020-21,S,19,73445,1938935,Los Angeles,Hacienda la Puente Unified,Valley Alternative High (Continuation),RF,1
2020-21,S,19,73445,1938935,Los Angeles,Hacienda la Puente Unified,Valley Alternative High (Continuation),RH,78
2020-21,S,19,73445,1938935,Los Angeles,Hacienda la Puente Unified,Valley Alternative High (Continuation),RW,1
2020-21,S,19,73445,1938935,Los Angeles,Hacienda la Puente Unified,Valley Alternative High (Continuation),SD,9
2020-21,S,19,73445,1938935,Los Angeles,Hacienda la Puente Unified,Valley Alternative High (Continuation),SE,10
2020-21,S,19,73445,1938935,Los Angeles,Hacienda la Puente Unified,Valley Alternative High (Continuation),SF,1
2020-21,S,19,73445,1938935,Los Angeles,Hacienda la Puente Unified,Valley Alternative High (Continuation),SH,11
2020-21,S,19,73445,1938935,Los Angeles,Hacienda la Puente Unified,Valley Alternative High (Continuation),SS,71
2020-21,S,19,73445,1938935,Los Angeles,Hacienda la Puente Unified,Valley Alternative High (Continuation),TA,81
2020-21,S,19,73445,1939834,Los Angeles,Hacienda la Puente Unified,Glen A. Wilson High,GF,156
2020-21,S,19,73445,1939834,Los Angeles,Hacienda la Puente Unified,Glen A. Wilson High,GM,149
2020-21,S,19,73445,1939834,Los Angeles,Hacienda la Puente Unified,Glen A. Wilson High,RA,116
2020-21,S,19,73445,1939834,Los Angeles,Hacienda la Puente Unified,Glen A. Wilson High,RB,3
2020-21,S,19,73445,1939834,Los Angeles,Hacienda la Puente Unified,Glen A. Wilson High,RD,1
2020-21,S,19,73445,1939834,Los Angeles,Hacienda la Puente Unified,Glen A. Wilson High,RF,11
2020-21,S,19,73445,1939834,Los Angeles,Hacienda la Puente Unified,Glen A. Wilson High,RH,156
2020-21,S,19,73445,1939834,Los Angeles,Hacienda la Puente Unified,Glen A. Wilson High,RP,1
2020-21,S,19,73445,1939834,Los Angeles,Hacienda la Puente Unified,Glen A. Wilson High,RW,17
2020-21,S,19,73445,1939834,Los Angeles,Hacienda la Puente Unified,Glen A. Wilson High,SD,23
2020-21,S,19,73445,1939834,Los Angeles,Hacienda la Puente Unified,Glen A. Wilson High,SE,23
2020-21,S,19,73445,1939834,Los Angeles,Hacienda la Puente Unified,Glen A. Wilson High,SF,1
2020-21,S,19,73445,1939834,Los Angeles,Hacienda la Puente Unified,Glen A. Wilson High,SH,8
2020-21,S,19,73445,1939834,Los Angeles,Hacienda la Puente Unified,Glen A. Wilson High,SS,179
2020-21,S,19,73445,1939834,Los Angeles,Hacienda la Puente Unified,Glen A. Wilson High,TA,305
2020-21,S,19,73445,1939925,Los Angeles,Hacienda la Puente Unified,William Workman High,GF,81
2020-21,S,19,73445,1939925,Los Angeles,Hacienda la Puente Unified,William Workman High,GM,95
2020-21,S,19,73445,1939925,Los Angeles,Hacienda la Puente Unified,William Workman High,RA,8
2020-21,S,19,73445,1939925,Los Angeles,Hacienda la Puente Unified,William Workman High,RB,1
2020-21,S,19,73445,1939925,Los Angeles,Hacienda la Puente Unified,William Workman High,RD,1
2020-21,S,19,73445,1939925,Los Angeles,Hacienda la Puente Unified,William Workman High,RF,10
2020-21,S,19,73445,1939925,Los Angeles,Hacienda la Puente Unified,William Workman High,RH,151
2020-21,S,19,73445,1939925,Los Angeles,Hacienda la Puente Unified,William Workman High,RP,1
2020-21,S,19,73445,1939925,Los Angeles,Hacienda la Puente Unified,William Workman High,RT,1
2020-21,S,19,73445,1939925,Los Angeles,Hacienda la Puente Unified,William Workman High,RW,3
2020-21,S,19,73445,1939925,Los Angeles,Hacienda la Puente Unified,William Workman High,SD,15
2020-21,S,19,73445,1939925,Los Angeles,Hacienda la Puente Unified,William Workman High,SE,25
2020-21,S,19,73445,1939925,Los Angeles,Hacienda la Puente Unified,William Workman High,SF,2
2020-21,S,19,73445,1939925,Los Angeles,Hacienda la Puente Unified,William Workman High,SH,9
2020-21,S,19,73445,1939925,Los Angeles,Hacienda la Puente Unified,William Workman High,SS,154
2020-21,S,19,73445,1939925,Los Angeles,Hacienda la Puente Unified,William Workman High,TA,176
2020-21,S,19,73445,1996560,Los Angeles,Hacienda la Puente Unified,Valley Community Day,GF,1
2020-21,S,19,73445,1996560,Los Angeles,Hacienda la Puente Unified,Valley Community Day,GM,5
2020-21,S,19,73445,1996560,Los Angeles,Hacienda la Puente Unified,Valley Community Day,RA,1
2020-21,S,19,73445,1996560,Los Angeles,Hacienda la Puente Unified,Valley Community Day,RH,2
2020-21,S,19,73445,1996560,Los Angeles,Hacienda la Puente Unified,Valley Community Day,RW,3
2020-21,S,19,73445,1996560,Los Angeles,Hacienda la Puente Unified,Valley Community Day,SE,1
2020-21,S,19,73445,1996560,Los Angeles,Hacienda la Puente Unified,Valley Community Day,SF,2
2020-21,S,19,73445,1996560,Los Angeles,Hacienda la Puente Unified,Valley Community Day,SS,4
2020-21,S,19,73445,1996560,Los Angeles,Hacienda la Puente Unified,Valley Community Day,TA,6
2020-21,D,19,73452,0000000,Los Angeles,Rowland Unified,District Office,GF,536
2020-21,D,19,73452,0000000,Los Angeles,Rowland Unified,District Office,GM,489
2020-21,D,19,73452,0000000,Los Angeles,Rowland Unified,District Office,RA,233
2020-21,D,19,73452,0000000,Los Angeles,Rowland Unified,District Office,RB,15
2020-21,D,19,73452,0000000,Los Angeles,Rowland Unified,District Office,RD,3
2020-21,D,19,73452,0000000,Los Angeles,Rowland Unified,District Office,RF,91
2020-21,D,19,73452,0000000,Los Angeles,Rowland Unified,District Office,RH,631
2020-21,D,19,73452,0000000,Los Angeles,Rowland Unified,District Office,RI,1
2020-21,D,19,73452,0000000,Los Angeles,Rowland Unified,District Office,RP,2
2020-21,D,19,73452,0000000,Los Angeles,Rowland Unified,District Office,RT,11
2020-21,D,19,73452,0000000,Los Angeles,Rowland Unified,District Office,RW,38
2020-21,D,19,73452,0000000,Los Angeles,Rowland Unified,District Office,SD,75
2020-21,D,19,73452,0000000,Los Angeles,Rowland Unified,District Office,SE,84
2020-21,D,19,73452,0000000,Los Angeles,Rowland Unified,District Office,SF,6
2020-21,D,19,73452,0000000,Los Angeles,Rowland Unified,District Office,SH,244
2020-21,D,19,73452,0000000,Los Angeles,Rowland Unified,District Office,SM,4
2020-21,D,19,73452,0000000,Los Angeles,Rowland Unified,District Office,SS,769
2020-21,D,19,73452,0000000,Los Angeles,Rowland Unified,District Office,TA,"1,025"
2020-21,S,19,73452,0000001,Los Angeles,Rowland Unified,"Nonpublic, Nonsectarian Schools",GM,2
2020-21,S,19,73452,0000001,Los Angeles,Rowland Unified,"Nonpublic, Nonsectarian Schools",RH,2
2020-21,S,19,73452,0000001,Los Angeles,Rowland Unified,"Nonpublic, Nonsectarian Schools",SD,2
2020-21,S,19,73452,0000001,Los Angeles,Rowland Unified,"Nonpublic, Nonsectarian Schools",SE,1
2020-21,S,19,73452,0000001,Los Angeles,Rowland Unified,"Nonpublic, Nonsectarian Schools",SS,1
2020-21,S,19,73452,0000001,Los Angeles,Rowland Unified,"Nonpublic, Nonsectarian Schools",TA,2
2020-21,S,19,73452,0120600,Los Angeles,Rowland Unified,iQ Academy California-Los Angeles,GF,54
2020-21,S,19,73452,0120600,Los Angeles,Rowland Unified,iQ Academy California-Los Angeles,GM,26
2020-21,S,19,73452,0120600,Los Angeles,Rowland Unified,iQ Academy California-Los Angeles,RA,7
2020-21,S,19,73452,0120600,Los Angeles,Rowland Unified,iQ Academy California-Los Angeles,RB,8
2020-21,S,19,73452,0120600,Los Angeles,Rowland Unified,iQ Academy California-Los Angeles,RF,4
2020-21,S,19,73452,0120600,Los Angeles,Rowland Unified,iQ Academy California-Los Angeles,RH,39
2020-21,S,19,73452,0120600,Los Angeles,Rowland Unified,iQ Academy California-Los Angeles,RT,3
2020-21,S,19,73452,0120600,Los Angeles,Rowland Unified,iQ Academy California-Los Angeles,RW,19
2020-21,S,19,73452,0120600,Los Angeles,Rowland Unified,iQ Academy California-Los Angeles,SD,4
2020-21,S,19,73452,0120600,Los Angeles,Rowland Unified,iQ Academy California-Los Angeles,SE,1
2020-21,S,19,73452,0120600,Los Angeles,Rowland Unified,iQ Academy California-Los Angeles,SH,1
2020-21,S,19,73452,0120600,Los Angeles,Rowland Unified,iQ Academy California-Los Angeles,SS,58
2020-21,S,19,73452,0120600,Los Angeles,Rowland Unified,iQ Academy California-Los Angeles,TA,80
2020-21,S,19,73452,1930106,Los Angeles,Rowland Unified,Santana High (Continuation),GF,28
2020-21,S,19,73452,1930106,Los Angeles,Rowland Unified,Santana High (Continuation),GM,61
2020-21,S,19,73452,1930106,Los Angeles,Rowland Unified,Santana High (Continuation),RA,5
2020-21,S,19,73452,1930106,Los Angeles,Rowland Unified,Santana High (Continuation),RF,3
2020-21,S,19,73452,1930106,Los Angeles,Rowland Unified,Santana High (Continuation),RH,80
2020-21,S,19,73452,1930106,Los Angeles,Rowland Unified,Santana High (Continuation),RI,1
2020-21,S,19,73452,1930106,Los Angeles,Rowland Unified,Santana High (Continuation),SD,6
2020-21,S,19,73452,1930106,Los Angeles,Rowland Unified,Santana High (Continuation),SE,12
2020-21,S,19,73452,1930106,Los Angeles,Rowland Unified,Santana High (Continuation),SF,2
2020-21,S,19,73452,1930106,Los Angeles,Rowland Unified,Santana High (Continuation),SH,18
2020-21,S,19,73452,1930106,Los Angeles,Rowland Unified,Santana High (Continuation),SM,2
2020-21,S,19,73452,1930106,Los Angeles,Rowland Unified,Santana High (Continuation),SS,79
2020-21,S,19,73452,1930106,Los Angeles,Rowland Unified,Santana High (Continuation),TA,89
2020-21,S,19,73452,1936228,Los Angeles,Rowland Unified,Nogales High,GF,206
2020-21,S,19,73452,1936228,Los Angeles,Rowland Unified,Nogales High,GM,168
2020-21,S,19,73452,1936228,Los Angeles,Rowland Unified,Nogales High,RA,15
2020-21,S,19,73452,1936228,Los Angeles,Rowland Unified,Nogales High,RB,1
2020-21,S,19,73452,1936228,Los Angeles,Rowland Unified,Nogales High,RD,1
2020-21,S,19,73452,1936228,Los Angeles,Rowland Unified,Nogales High,RF,38
2020-21,S,19,73452,1936228,Los Angeles,Rowland Unified,Nogales High,RH,311
2020-21,S,19,73452,1936228,Los Angeles,Rowland Unified,Nogales High,RP,1
2020-21,S,19,73452,1936228,Los Angeles,Rowland Unified,Nogales High,RT,2
2020-21,S,19,73452,1936228,Los Angeles,Rowland Unified,Nogales High,RW,5
2020-21,S,19,73452,1936228,Los Angeles,Rowland Unified,Nogales High,SD,34
2020-21,S,19,73452,1936228,Los Angeles,Rowland Unified,Nogales High,SE,32
2020-21,S,19,73452,1936228,Los Angeles,Rowland Unified,Nogales High,SF,1
2020-21,S,19,73452,1936228,Los Angeles,Rowland Unified,Nogales High,SH,143
2020-21,S,19,73452,1936228,Los Angeles,Rowland Unified,Nogales High,SM,2
2020-21,S,19,73452,1936228,Los Angeles,Rowland Unified,Nogales High,SS,338
2020-21,S,19,73452,1936228,Los Angeles,Rowland Unified,Nogales High,TA,374
2020-21,S,19,73452,1937564,Los Angeles,Rowland Unified,John A. Rowland High,GF,248
2020-21,S,19,73452,1937564,Los Angeles,Rowland Unified,John A. Rowland High,GM,232
2020-21,S,19,73452,1937564,Los Angeles,Rowland Unified,John A. Rowland High,RA,206
2020-21,S,19,73452,1937564,Los Angeles,Rowland Unified,John A. Rowland High,RB,6
2020-21,S,19,73452,1937564,Los Angeles,Rowland Unified,John A. Rowland High,RD,2
2020-21,S,19,73452,1937564,Los Angeles,Rowland Unified,John A. Rowland High,RF,46
2020-21,S,19,73452,1937564,Los Angeles,Rowland Unified,John A. Rowland High,RH,199
2020-21,S,19,73452,1937564,Los Angeles,Rowland Unified,John A. Rowland High,RP,1
2020-21,S,19,73452,1937564,Los Angeles,Rowland Unified,John A. Rowland High,RT,6
2020-21,S,19,73452,1937564,Los Angeles,Rowland Unified,John A. Rowland High,RW,14
2020-21,S,19,73452,1937564,Los Angeles,Rowland Unified,John A. Rowland High,SD,29
2020-21,S,19,73452,1937564,Los Angeles,Rowland Unified,John A. Rowland High,SE,38
2020-21,S,19,73452,1937564,Los Angeles,Rowland Unified,John A. Rowland High,SF,3
2020-21,S,19,73452,1937564,Los Angeles,Rowland Unified,John A. Rowland High,SH,82
2020-21,S,19,73452,1937564,Los Angeles,Rowland Unified,John A. Rowland High,SS,293
2020-21,S,19,73452,1937564,Los Angeles,Rowland Unified,John A. Rowland High,TA,480
2020-21,D,19,73460,0000000,Los Angeles,Walnut Valley Unified,District Office,GF,607
2020-21,D,19,73460,0000000,Los Angeles,Walnut Valley Unified,District Office,GM,588
2020-21,D,19,73460,0000000,Los Angeles,Walnut Valley Unified,District Office,RA,687
2020-21,D,19,73460,0000000,Los Angeles,Walnut Valley Unified,District Office,RB,27
2020-21,D,19,73460,0000000,Los Angeles,Walnut Valley Unified,District Office,RD,5
2020-21,D,19,73460,0000000,Los Angeles,Walnut Valley Unified,District Office,RF,87
2020-21,D,19,73460,0000000,Los Angeles,Walnut Valley Unified,District Office,RH,277
2020-21,D,19,73460,0000000,Los Angeles,Walnut Valley Unified,District Office,RI,1
2020-21,D,19,73460,0000000,Los Angeles,Walnut Valley Unified,District Office,RP,3
2020-21,D,19,73460,0000000,Los Angeles,Walnut Valley Unified,District Office,RT,29
2020-21,D,19,73460,0000000,Los Angeles,Walnut Valley Unified,District Office,RW,79
2020-21,D,19,73460,0000000,Los Angeles,Walnut Valley Unified,District Office,SD,75
2020-21,D,19,73460,0000000,Los Angeles,Walnut Valley Unified,District Office,SE,77
2020-21,D,19,73460,0000000,Los Angeles,Walnut Valley Unified,District Office,SF,5
2020-21,D,19,73460,0000000,Los Angeles,Walnut Valley Unified,District Office,SH,7
2020-21,D,19,73460,0000000,Los Angeles,Walnut Valley Unified,District Office,SS,286
2020-21,D,19,73460,0000000,Los Angeles,Walnut Valley Unified,District Office,TA,"1,195"
2020-21,S,19,73460,0000001,Los Angeles,Walnut Valley Unified,"Nonpublic, Nonsectarian Schools",GM,2
2020-21,S,19,73460,0000001,Los Angeles,Walnut Valley Unified,"Nonpublic, Nonsectarian Schools",RH,2
2020-21,S,19,73460,0000001,Los Angeles,Walnut Valley Unified,"Nonpublic, Nonsectarian Schools",SD,2
2020-21,S,19,73460,0000001,Los Angeles,Walnut Valley Unified,"Nonpublic, Nonsectarian Schools",SE,2
2020-21,S,19,73460,0000001,Los Angeles,Walnut Valley Unified,"Nonpublic, Nonsectarian Schools",SF,1
2020-21,S,19,73460,0000001,Los Angeles,Walnut Valley Unified,"Nonpublic, Nonsectarian Schools",SS,1
2020-21,S,19,73460,0000001,Los Angeles,Walnut Valley Unified,"Nonpublic, Nonsectarian Schools",TA,2
2020-21,S,19,73460,1932862,Los Angeles,Walnut Valley Unified,Diamond Bar High,GF,308
2020-21,S,19,73460,1932862,Los Angeles,Walnut Valley Unified,Diamond Bar High,GM,307
2020-21,S,19,73460,1932862,Los Angeles,Walnut Valley Unified,Diamond Bar High,RA,398
2020-21,S,19,73460,1932862,Los Angeles,Walnut Valley Unified,Diamond Bar High,RB,15
2020-21,S,19,73460,1932862,Los Angeles,Walnut Valley Unified,Diamond Bar High,RF,26
2020-21,S,19,73460,1932862,Los Angeles,Walnut Valley Unified,Diamond Bar High,RH,105
2020-21,S,19,73460,1932862,Los Angeles,Walnut Valley Unified,Diamond Bar High,RP,2
2020-21,S,19,73460,1932862,Los Angeles,Walnut Valley Unified,Diamond Bar High,RT,17
2020-21,S,19,73460,1932862,Los Angeles,Walnut Valley Unified,Diamond Bar High,RW,52
2020-21,S,19,73460,1932862,Los Angeles,Walnut Valley Unified,Diamond Bar High,SD,31
2020-21,S,19,73460,1932862,Los Angeles,Walnut Valley Unified,Diamond Bar High,SE,34
2020-21,S,19,73460,1932862,Los Angeles,Walnut Valley Unified,Diamond Bar High,SF,1
2020-21,S,19,73460,1932862,Los Angeles,Walnut Valley Unified,Diamond Bar High,SH,4
2020-21,S,19,73460,1932862,Los Angeles,Walnut Valley Unified,Diamond Bar High,SS,139
2020-21,S,19,73460,1932862,Los Angeles,Walnut Valley Unified,Diamond Bar High,TA,615
2020-21,S,19,73460,1937747,Los Angeles,Walnut Valley Unified,Ron Hockwalt Academies (Continuation),GF,4
2020-21,S,19,73460,1937747,Los Angeles,Walnut Valley Unified,Ron Hockwalt Academies (Continuation),GM,8
2020-21,S,19,73460,1937747,Los Angeles,Walnut Valley Unified,Ron Hockwalt Academies (Continuation),RA,3
2020-21,S,19,73460,1937747,Los Angeles,Walnut Valley Unified,Ron Hockwalt Academies (Continuation),RF,1
2020-21,S,19,73460,1937747,Los Angeles,Walnut Valley Unified,Ron Hockwalt Academies (Continuation),RH,6
2020-21,S,19,73460,1937747,Los Angeles,Walnut Valley Unified,Ron Hockwalt Academies (Continuation),RT,1
2020-21,S,19,73460,1937747,Los Angeles,Walnut Valley Unified,Ron Hockwalt Academies (Continuation),RW,1
2020-21,S,19,73460,1937747,Los Angeles,Walnut Valley Unified,Ron Hockwalt Academies (Continuation),SE,3
2020-21,S,19,73460,1937747,Los Angeles,Walnut Valley Unified,Ron Hockwalt Academies (Continuation),SF,1
2020-21,S,19,73460,1937747,Los Angeles,Walnut Valley Unified,Ron Hockwalt Academies (Continuation),SS,6
2020-21,S,19,73460,1937747,Los Angeles,Walnut Valley Unified,Ron Hockwalt Academies (Continuation),TA,12
2020-21,S,19,73460,1939149,Los Angeles,Walnut Valley Unified,Walnut High,GF,295
2020-21,S,19,73460,1939149,Los Angeles,Walnut Valley Unified,Walnut High,GM,271
2020-21,S,19,73460,1939149,Los Angeles,Walnut Valley Unified,Walnut High,RA,286
2020-21,S,19,73460,1939149,Los Angeles,Walnut Valley Unified,Walnut High,RB,12
2020-21,S,19,73460,1939149,Los Angeles,Walnut Valley Unified,Walnut High,RD,5
2020-21,S,19,73460,1939149,Los Angeles,Walnut Valley Unified,Walnut High,RF,60
